ASIN,URL,FULL_URL,TITLE,Tag 2,Tag 1,Tag 3,RATING,LENGTH,MRP,SELLING_PRICE,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,DESCRIPTION
B0FS7RV7WC,https://www.amazon.in/dp/B0FS7RV7WC,https://www.amazon.in/GRAMMAR-EXPRESS-5-Practice-Assignments-Answers/dp/B0FS7RV7WC/ref=sr_1_34,English Grammar Express | Class 5 | Practice Assigment Books with answers,English,Shop By Subject,"Middle School (Class 5 & 6), Early Foundation (Pre Nursery & Nursery)",5,60 pages,295,295,https://m.media-amazon.com/images/I/515FJ3G47IL.jpg,https://m.media-amazon.com/images/I/51wFWuKW4uL.jpg,https://m.media-amazon.com/images/I/51mk0D4p9-L.jpg,https://m.media-amazon.com/images/I/617Uoc5+L7L.jpg,,,,"GRAMMAR EXPRESS|5 for Age 10+ | Practice Assignments Book with Answers | Nouns, Verbs, Adjectives, Articles, Prepositions & More', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B0CFLFHCV2,https://www.amazon.in/dp/B0CFLFHCV2,https://www.amazon.in/Mindfuels-English-EXPRESS-1-practice-Assigment/dp/B0CFLFHCV2/ref=sr_1_46,English Grammar Express | Class 1 | Practice Assigment Books with answers,English,Shop By Subject,Lower Primary (Class 1 & 2),4.4,60 pages,295,295,https://m.media-amazon.com/images/I/51M-li7BwDL.jpg,https://m.media-amazon.com/images/I/41WDJEd-fwL.jpg,https://m.media-amazon.com/images/I/41XKSS+x0hL.jpg,https://m.media-amazon.com/images/I/41wmtbpMPXL.jpg,,,,"English GRAMMAR EXPRESS|1 practice Assigment Books with answers', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B0CGHLWMW1,https://www.amazon.in/dp/B0CGHLWMW1,https://www.amazon.in/Mindfuels-English-EXPRESS-2-practice-Assigment/dp/B0CGHLWMW1/ref=sr_1_65,English Grammar Express | Class 2 | Practice Assigment Books with answers,English,Shop By Subject,Lower Primary (Class 1 & 2),4.7,61 pages,295,295,https://m.media-amazon.com/images/I/51MtFZZeyyL.jpg,https://m.media-amazon.com/images/I/41FhAThaTHL.jpg,https://m.media-amazon.com/images/I/41M77khL5CL.jpg,https://m.media-amazon.com/images/I/41l0cVzwHnL.jpg,,,,"English GRAMMAR EXPRESS|2 practice Assigment Books with answers | Book for Develop Skills of Kids', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B0CGLJ2KZV,https://www.amazon.in/dp/B0CGLJ2KZV,https://www.amazon.in/Mindfuels-GRAMMAR-EXPRESS-Grammar-Develop/dp/B0CGLJ2KZV/ref=sr_1_94,English Grammar Express | Class 3 | Practice Assigment Books with answers,English,Shop By Subject,Upper Primary (Class 3 & 4),5,60 pages,295,295,https://m.media-amazon.com/images/I/51e9gGzlAQL.jpg,https://m.media-amazon.com/images/I/516s7QKXU3L.jpg,https://m.media-amazon.com/images/I/51g41P5M88L.jpg,https://m.media-amazon.com/images/I/51wWbUifYnL.jpg,,,,"GRAMMAR BOOKS FOR KIDS EXPRESS |3 | Grammar Skills BOOKS | Develop YOUR Skills |', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B0CGLMSPSN,https://www.amazon.in/dp/B0CGLMSPSN,https://www.amazon.in/Mindfuels-EXPRESS-4-Kids-Learn-Grammar/dp/B0CGLMSPSN/ref=sr_1_117,English Grammar Express | Class 4 | Practice Assigment Books with answers,English,Shop By Subject,Upper Primary (Class 3 & 4),5,60 pages,295,295,https://m.media-amazon.com/images/I/51df2sdB3hL.jpg,https://m.media-amazon.com/images/I/51bO40ctj1L.jpg,https://m.media-amazon.com/images/I/41Arwz42XoL.jpg,https://m.media-amazon.com/images/I/41Xbsw1SZzL.jpg,,,,"EXPRESS|4 For Kids Learn Grammar', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B0FS7SK4XT,https://www.amazon.in/dp/B0FS7SK4XT,https://www.amazon.in/GRAMMAR-EXPRESS-6-Practice-Assignments-Answers/dp/B0FS7SK4XT/ref=sr_1_151,English Grammar Express | Class 6 | Practice Assigment Books with answers,English,Shop By Subject,Middle School (Class 5 & 6),5,64 pages,295,295,https://m.media-amazon.com/images/I/510F9iaE+gL.jpg,https://m.media-amazon.com/images/I/61ybWzblEBL.jpg,https://m.media-amazon.com/images/I/511ZrVUVjgL.jpg,https://m.media-amazon.com/images/I/51jvfPNpAGL.jpg,,,,"GRAMMAR EXPRESS|6 for Age 11+ | Practice Assignments Book with Answers | Nouns, Verbs, Adjectives, Articles, Prepositions & More', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B0FQJBWV2Q,https://www.amazon.in/dp/B0FQJBWV2Q,https://www.amazon.in/Comprehension-Attractive-Illustrations-Vocabulary-Enrichment/dp/B0FQJBWV2Q/ref=sr_1_16,"Awesome Comprehension | Unseen Passages | Class 5 | Grammar, Vocabulary Building, Poetry | Illustrated Learning with Answers ",English,Shop By Subject,Middle School (Class 5 & 6),2.9,64 pages,225,225,https://m.media-amazon.com/images/I/41ffdeJd78L.jpg,https://m.media-amazon.com/images/I/51PVID00eqL.jpg,https://m.media-amazon.com/images/I/31yyIu8vxoL.jpg,https://m.media-amazon.com/images/I/416W7TZf8VL.jpg,https://m.media-amazon.com/images/I/41nff0imDVL.jpg,https://m.media-amazon.com/images/I/414vHi3Fs1L.jpg,https://m.media-amazon.com/images/I/414PU1Cqe4L.jpg,"Awesome Comprehension Unseen Passages Book 5 with Multiple Choice Questions, Attractive Illustrations, Poetry, Grammar Exercises, Vocabulary Enrichment, and Answers Included', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B0FQJ1J97J,https://www.amazon.in/dp/B0FQJ1J97J,https://www.amazon.in/Awesome-Comprehension-Unseen-Passages-Book/dp/B0FQJ1J97J/ref=sr_1_66,"Awesome Comprehension | Unseen Passages | Class 2 | Grammar, Vocabulary Building, Poetry | Illustrated Learning with Answers ",English,Shop By Subject,Lower Primary (Class 1 & 2),4.7,64 pages,225,225,https://m.media-amazon.com/images/I/41e3d++aJZL.jpg,https://m.media-amazon.com/images/I/51Kyix-xBnL.jpg,https://m.media-amazon.com/images/I/31AM8VB8VKL.jpg,https://m.media-amazon.com/images/I/41P4AgE+xhL.jpg,https://m.media-amazon.com/images/I/41-1iiZrV7L.jpg,https://m.media-amazon.com/images/I/31XB5xwfeBL.jpg,,"Awesome Comprehension Unseen Passages Book 2 | Multiple Choice Questions, Grammar Exercises, Vocabulary & Illustrations |', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B0FQJFLWXL,https://www.amazon.in/dp/B0FQJFLWXL,https://www.amazon.in/Comprehension-multiple-choice-questions-vocabulary-enrichment/dp/B0FQJFLWXL/ref=sr_1_18,"Awesome Comprehension | Unseen Passages | Class 4 | Grammar, Vocabulary Building, Poetry | Illustrated Learning with Answers ",English,Shop By Subject,Upper Primary (Class 3 & 4),4.2,64 pages,225,225,https://m.media-amazon.com/images/I/41OYYLCzrNL.jpg,https://m.media-amazon.com/images/I/51WoSxmSctL.jpg,https://m.media-amazon.com/images/I/31qMv4zq6UL.jpg,https://m.media-amazon.com/images/I/41cIE8-HYcL.jpg,https://m.media-amazon.com/images/I/41UVtMWYH9L.jpg,https://m.media-amazon.com/images/I/41FosRgH4SL.jpg,https://m.media-amazon.com/images/I/41r7Gez5GHL.jpg,"Awesome Comprehension 4 offers multiple|choice questions, grammar exercises, poetry, vocabulary enrichment, and true/false with answers for unseen passages', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B0FQJ5PV29,https://www.amazon.in/dp/B0FQJ5PV29,https://www.amazon.in/Awesome-Comprehension-Unseen-Passages-Book/dp/B0FQJ5PV29/ref=sr_1_7,"Awesome Comprehension | Unseen Passages | Class 3 | Grammar, Vocabulary Building, Poetry | Illustrated Learning with Answers ",English,Shop By Subject,Upper Primary (Class 3 & 4),4.3,64 pages,225,225,https://m.media-amazon.com/images/I/41CnN8-QYVL.jpg,https://m.media-amazon.com/images/I/51tnI+vEUIL.jpg,https://m.media-amazon.com/images/I/314GRAY6AxL.jpg,https://m.media-amazon.com/images/I/41vW+L7p3fL.jpg,https://m.media-amazon.com/images/I/31qSy-SfyLL.jpg,https://m.media-amazon.com/images/I/41DuWJI8THL.jpg,https://m.media-amazon.com/images/I/41rEGC9VaPL.jpg,"Awesome Comprehension Unseen Passages Book 3 for Kids | Multiple Choice Questions Grammar Exercises Vocabulary Building Poetry True/False Illustrated Learning with Answers |', an essential educational workbook with Solutions. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B0FQ2V7K3Z,https://www.amazon.in/dp/B0FQ2V7K3Z,https://www.amazon.in/Comprehension-Passages-Vocabulary-Exercises-Worksheets/dp/B0FQ2V7K3Z/ref=sr_1_48,"Awesome Comprehension | Unseen Passages | Class 1 | Grammar, Vocabulary Building, Poetry | Illustrated Learning with Answers ",English,Shop By Subject,Lower Primary (Class 1 & 2),4.8,64 pages,225,225,https://m.media-amazon.com/images/I/41tmFlcf2TL.jpg,https://m.media-amazon.com/images/I/51GuwbaokYL.jpg,https://m.media-amazon.com/images/I/31sgn6UZEHL.jpg,https://m.media-amazon.com/images/I/41lyrhbzwWL.jpg,https://m.media-amazon.com/images/I/31XM5BPjbwL.jpg,https://m.media-amazon.com/images/I/41ShJEI7SQL.jpg,https://m.media-amazon.com/images/I/41Wg-gKE35L.jpg,"Awesome Comprehension Book 1 | Unseen Passages with MCQs, Grammar, Vocabulary & Exercises | Practice Worksheets for Kids ()', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B0FQJS6ZS9,https://www.amazon.in/dp/B0FQJS6ZS9,https://www.amazon.in/Reading-Comprehension-Workbook-Grade-Vocabulary/dp/B0FQJS6ZS9/ref=sr_1_9,"Awesome Comprehension | Unseen Passages | Class 6 | Grammar, Vocabulary Building, Poetry | Illustrated Learning with Answers ",English,Shop By Subject,Middle School (Class 5 & 6),5,64 pages,225,225,https://m.media-amazon.com/images/I/41tJ6jYGIDL.jpg,https://m.media-amazon.com/images/I/515gucdOLML.jpg,https://m.media-amazon.com/images/I/313oLIq6KdL.jpg,https://m.media-amazon.com/images/I/41uKMu7dyzL.jpg,https://m.media-amazon.com/images/I/51Zp7FRcFqL.jpg,https://m.media-amazon.com/images/I/41i7Niip14L.jpg,https://m.media-amazon.com/images/I/41b0+Pz35cL.jpg,"Reading Comprehension Workbook Grade 6| Engaging Passages, Poetry, Vocabulary Builder, Grammar Practice with Answers | (Awesome Comprehension Book 6)', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B0CGN4DBW2,https://www.amazon.in/dp/B0CGN4DBW2,https://www.amazon.in/Mindfuels-Assigment-Express-5-worksheet-Attractive/dp/B0CGN4DBW2/ref=sr_1_32,Maths Express | Class 5 | Practice worksheet ,Mathematics,Shop By Subject,Middle School (Class 5 & 6),5,60 pages,295,295,https://m.media-amazon.com/images/I/51Yu-XqwHGL.jpg,https://m.media-amazon.com/images/I/41PWb4TEuGL.jpg,https://m.media-amazon.com/images/I/51Ho5V17neL.jpg,https://m.media-amazon.com/images/I/41S02QmSY6L.jpg,,,,"Practice Assigment Maths Express|5 Graded Practice worksheet with Attractive Diagrams', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08C7B7PKM,https://www.amazon.in/dp/B08C7B7PKM,https://www.amazon.in/Mindfuels-Interactive-Assignment-Subtraction-Efficient/dp/B08C7B7PKM/ref=sr_1_39,Maths | Practice Assignment Book | Subtraction of Double and Three Digits | Age 7 to 9,Mathematics,Shop By Subject,"Upper Primary (Class 3 & 4), Lower Primary (Class 1 & 2)",4.8,N/A,295,295,https://m.media-amazon.com/images/I/51eYSMCvzlL.jpg,https://m.media-amazon.com/images/I/51HRHO2cOlL.jpg,https://m.media-amazon.com/images/I/51ZeqNz5L5L.jpg,https://m.media-amazon.com/images/I/4181g9u8YRL.jpg,https://m.media-amazon.com/images/I/51Y9iDv3XnL.jpg,https://m.media-amazon.com/images/I/515ay5kcMRL.jpg,https://m.media-amazon.com/images/I/41VO8zDAo2L.jpg,"Interactive Activity book of Math and Practice Assignment Book on Subtraction to Keep Children and Young Minds Efficient in Subtraction of Double and Three Digits | maths practice book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B0CGN4WK91,https://www.amazon.in/dp/B0CGN4WK91,https://www.amazon.in/Mindfuels-Express-4-pratice-question-woksheets/dp/B0CGN4WK91/ref=sr_1_67,Maths Express | Class 4 | Practice worksheet ,Mathematics,Shop By Subject,Upper Primary (Class 3 & 4),4.7,60 pages,293,293,https://m.media-amazon.com/images/I/517X+cemhIL.jpg,https://m.media-amazon.com/images/I/41nkj+TgGjL.jpg,https://m.media-amazon.com/images/I/41CGiL6fcPL.jpg,https://m.media-amazon.com/images/I/41SpDfOcGML.jpg,,,,"Maths Express|4 Books pratice question and woksheets for kids | Develop YOUR Skills', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08CB8JK1C,https://www.amazon.in/dp/B08CB8JK1C,https://www.amazon.in/Mindfuels-Interactive-Assignment-Efficient-Mathematics/dp/B08CB8JK1C/ref=sr_1_69,Maths Express | Class 2 | Practice worksheet ,Mathematics,Shop By Subject,Lower Primary (Class 1 & 2),4.3,N/A,295,295,https://m.media-amazon.com/images/I/51dd07FIVSL.jpg,https://m.media-amazon.com/images/I/41y90m78YFL.jpg,https://m.media-amazon.com/images/I/41fwBZ8erJL.jpg,https://m.media-amazon.com/images/I/41Jj7+PiSKL.jpg,https://m.media-amazon.com/images/I/41J9ou06ByL.jpg,https://m.media-amazon.com/images/I/41hEWvCMnkL.jpg,https://m.media-amazon.com/images/I/5133EKFCPPL.jpg,"Interactive Activity book and Practice Assignment Book |Math Express 2 To Keep Children and Young Minds Efficient in Mathematics( Age 6 years to 8 years)| maths practice book for children', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08C7WKSTF,https://www.amazon.in/dp/B08C7WKSTF,https://www.amazon.in/Mindfuels-Interactive-Assignment-Mathematics-Efficient/dp/B08C7WKSTF/ref=sr_1_64,Maths | Practice Assignment Book | Age 7 to 9,Mathematics,Shop By Subject,English Grammar Express | Class 1 | Practice Assigment Books with answers,4.7,N/A,295,295,https://m.media-amazon.com/images/I/51thQ3KFQgL.jpg,https://m.media-amazon.com/images/I/416dRqFW23L.jpg,https://m.media-amazon.com/images/I/416UtvnIzNL.jpg,https://m.media-amazon.com/images/I/51s8TWQrUKL.jpg,https://m.media-amazon.com/images/I/41rK8sFCdGL.jpg,https://m.media-amazon.com/images/I/51zzaR3BvBL.jpg,https://m.media-amazon.com/images/I/412Xmyx4cYL.jpg,"Interactive Activity book and Practice Assignment Workbook For Mathematics To Keep Children and Young Minds Efficient in Math | Age 4 years to 7 years|(A interactive Math Activity Book)', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08DD5SCMK,https://www.amazon.in/dp/B08DD5SCMK,https://www.amazon.in/Mindfuels-Practice-Assignment-Workbook-Mathematics/dp/B08DD5SCMK/ref=sr_1_50,Maths Express | Class 3 | Practice worksheet ,Mathematics,Shop By Subject,Upper Primary (Class 3 & 4),5,N/A,295,295,https://m.media-amazon.com/images/I/51N9TwSDpvL.jpg,https://m.media-amazon.com/images/I/51UrasRzrgL.jpg,https://m.media-amazon.com/images/I/41lQ4FoVZvL.jpg,https://m.media-amazon.com/images/I/41YYlhxzAQL.jpg,https://m.media-amazon.com/images/I/41ZNExjry2L.jpg,https://m.media-amazon.com/images/I/41tIZ0a4fwL.jpg,https://m.media-amazon.com/images/I/51-7okqn2oL.jpg,"Practice Assignment Workbook | Math Express 3 To Keep Children and Young Minds Efficient in Mathematics| Activity book for children (Age 6 years to 9 years)', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B0CGN5FZPH,https://www.amazon.in/dp/B0CGN5FZPH,https://www.amazon.in/Mindfuels-Express-6-Learning-logical-skills/dp/B0CGN5FZPH/ref=sr_1_171,Maths Express | Class 6 | Practice worksheet ,Mathematics,Shop By Subject,Middle School (Class 5 & 6),5,60 pages,295,295,https://m.media-amazon.com/images/I/51g2TDabD9L.jpg,https://m.media-amazon.com/images/I/41czZZymgXL.jpg,https://m.media-amazon.com/images/I/51olFwhlLNL.jpg,https://m.media-amazon.com/images/I/517GWwQJOEL.jpg,,,,"Express|6 Maths Books | Early Learning Books | Help kids in logical skills |', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08JV6M7SJ,https://www.amazon.in/dp/B08JV6M7SJ,https://www.amazon.in/Mindfuels-Maths-Number-Skills-Primer/dp/B08JV6M7SJ/ref=sr_1_121,My 1st Step in Maths With Pre Number Skills For Pre Primer Kids | Maths Practice Book for kids,Mathematics,Shop By Subject,Early Foundation (Pre Nursery & Nursery),4,N/A,250,250,https://m.media-amazon.com/images/I/51dZz3MfoDL.jpg,https://m.media-amazon.com/images/I/51w4VXTtR+L.jpg,https://m.media-amazon.com/images/I/51QeyIcXt4L.jpg,https://m.media-amazon.com/images/I/51TwEFfqWsL.jpg,https://m.media-amazon.com/images/I/51RE43TbBVL.jpg,https://m.media-amazon.com/images/I/51bPXY5M33L.jpg,https://m.media-amazon.com/images/I/511T7daOArL.jpg,"My 1st Step in Maths With Pre Number Skills For Pre Primer Kids | Maths Practice Book for kids, Math Activity book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
